,Host,TikTok,,Level,Month,Discord,Agent,Ranks,Bonus,New,Tix,Days,Day Pace,Active,Days Left,Hours,Hrs Goal,Hours Left,💎,Status,💎 Last 30,Growth %,Grad Left,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,LH,LH Camps
479,7401316826170277905,mariah_rodrice,GO,-1,19,@mariah_rodrice,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,235,-1,-1,0,0,0,0,-,0,FALSE,FALSE
480,7402356102475694081,dr.labrasca,GO,-1,19,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,5,-1,-1,0,0,0,0,-,0,FALSE,FALSE
481,7416879681435238401,nadjakuzmanich2,GO,-1,18,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,7,"1,101",-1,-1,0,0,0,0,-,0,FALSE,FALSE
482,7413973179343011857,ellezworld__,GO,-1,18,@idaffne,,0,0,0,10K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,4,-1,-1,0,"96,250",0,"47,250",-,0,,0
483,7421729618517835777,thatblondeodell21,GO,-1,17,,,0,0,1,0,2,9%,Y,1.00,5,15,10,0,,0,-100%,NR,1,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
484,7423969750620848129,lawsonbrady,GO,-1,17,@lawdawgg46,DYLAN,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,"5,358",-1,-1,0,0,0,0,-,0,FALSE,FALSE
485,7421703951864643601,typicaljulieth,GO,-1,17,@julieth,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,82,-1,-1,0,0,0,0,-,0,FALSE,FALSE
486,7430612680660189200,hazel_b_music,GO,-1,17,@hazel_sings,,0,0,0,6K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,1,-1,-1,0,"2,500",0,"2,500",-,0,FALSE,FALSE
487,7421845838604828688,nlmbmeeky,GO,-1,17,@nlmbmeeky,,0,0,0,900,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,13,-1,-1,0,0,0,0,-,0,- / -,0
488,7583156191761678391,t.colvvv,GO,-1,3,@huncho1522,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,505,-100%,10,"14,181","9,193",-1,-1,0,0,0,0,1x,0,FALSE,FALSE
489,7437320426143055889,sunshinebloomed,GO,-1,16,@thederrrtygirl,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,"8,214","1,373",-1,-1,0,0,0,"-45,000",-,0,FALSE,FALSE
490,7359134813124689926,thetiralositwins,GO,-1,40,@thetiralositwins,,0,0,0,14K,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,"8,213","11,129",-1,-1,0,"5,625",0,"5,625",-,0,FALSE,FALSE
491,7439216255036293121,crystaldawson83,GO,-1,16,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,328,23,-1,-1,0,0,0,0,-,0,FALSE,FALSE
492,7403953558330032145,annaaweartist,GO,-1,19,@annaaweartist,,0,0,0,59K,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,"7,012",0,-1,-1,0,"56,700",0,"2,500",-,0,,0
493,7436461793502855184,kayspage8,GO,-1,16,@kay010017,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,2,88,-1,-1,0,0,0,0,-,0,FALSE,FALSE
494,7439788214732275729,222xbrii,GO,-1,16,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,1,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
495,7451762103951589377,sjay_96,GO,-1,15,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,"7,455","15,864",-1,0,0,0,0,0,-,0,FALSE,FALSE
496,7398434150094553105,az.babe,GO,-1,19,@az.babe,,0,0,0,11K,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,"2,650",0,-1,-1,0,"23,250",0,"19,250",-,0,,0
497,7359135158852681733,paganlionessof5,GO,-1,35,@paganlionessof5,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,"1,504",0,-1,-1,0,"1,000",0,"1,000",-,0,FALSE,FALSE
498,7445169513122971665,melina_cajunroyaltea,GO,-1,5,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,"1,251","2,613",-1,-1,0,0,0,0,-,0,FALSE,FALSE
499,7584609048327405623,checker.tarot,GO,-1,3,@rukk0i,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,14,"1,224","1,625",-1,-1,0,0,0,0,1x,0,FALSE,FALSE
500,7457014893879754769,nekosnowlily,GO,-1,14,@nekosnowlily,,0,0,1,1K,1,5%,Y,1.00,1,15,14,0,,0,-100%,NR,858,262,-1,-1,0,0,0,0,-,0,FALSE,FALSE
501,7359139881689448454,dontaskhowmany,GO,-1,3,@_notthemomma,BRYTON,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,4,"1,000",0,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
502,7457781689205669905,leo_notdicapri0,GO,-1,14,@leo_notdicaprio_73283,COLTON,0,0,0,15K,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,141,173,-1,-1,0,"21,000",0,"-4,000",-,0,FALSE,FALSE
503,7579762714873118733,tellemwatson,GO,-1,3,@tellemwatson,,0,0,0,2K,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,0,188,"3,770",-1,0,0,0,0,0,1x,0,FALSE,FALSE
504,7567839803308359694,ironranger023,GO,-1,4,@ironranger023,ASHLEY,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,"20,795",-1,-1,0,0,0,0,-,0,FALSE,FALSE
505,7454734552142118928,thewhisperfaerieasmr,GO,-1,14,@thewhisperfaerieasmr,SIERRA,0,0,0,12K,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,"1,685",0,-1,-1,0,"46,750",0,0,-,0,20d / 60h,0
506,7468407393785806865,lil.bitt094,GO,-1,13,@lilbitt094,,0,0,3,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,199,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
507,7472502126602862608,prettyinink1,GO,-1,13,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,749,-1,-1,0,"16,250",0,"16,250",-,0,FALSE,FALSE
508,7467026650593738769,sydneydixonmusic,GO,-1,13,@sydixon,BRYTON,0,0,0,2K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,13,-1,-1,0,0,0,"-2,000",-,0,FALSE,FALSE
509,7359136690818088965,codytiralosi,GO,-1,28,,,0,0,0,1K,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,461,"3,670",-1,-1,0,0,0,0,-,0,FALSE,FALSE
510,7481085896800976913,realwillgaming,GO,-1,12,@realwill2.0,BRYTON,0,0,0,1K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,"8,569",-1,0,0,"91,000",0,0,-,0,FALSE,FALSE
511,7402976045227556880,lyvidyka,GO,-1,12,@lyvidyka,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,394,"4,288",-1,-1,0,0,0,0,-,0,FALSE,FALSE
512,7359135097775456262,aaronfullerx,GO,-1,36,@adonis200k,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,384,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
513,7480337323796774913,hsumhsan,GO,-1,12,@san.hsu.myat.htut,,0,0,1,0,0,0%,Y,1.00,1,15,14,0,,0,-100%,NR,100,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
514,7480522011840725009,aftonsalas,GO,-1,12,@aftonsalas,,0,0,0,0,0,0%,Y,1.00,1,15,14,0,,0,-100%,NR,26,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
515,7359137386623893509,stitchfamily626,GO,-1,12,@sfamily314,BRYTON,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,3,-1,-1,0,0,0,0,-,0,FALSE,FALSE
516,7476626840392646672,digicardzzz,GO,-1,12,,,0,0,1,0,0,0%,Y,1.00,1,15,14,0,,0,N,NR,0,4,-1,-1,0,0,0,0,-,0,FALSE,FALSE
517,7359134619347910661,lilawestcoast,GO,-1,44,@lilawestcoast,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,274,0,-1,-1,0,0,0,0,-,0,,0
518,7584893327687073805,add.action.coach,GO,-1,3,@add.action.coach,DYLAN,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,14,241,0,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
519,7589379364102651959,papabearblessed,GO,-1,2,,TRE,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,26,240,,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
520,7359135442542821382,alexa_aronson,GO,-1,33,@alexa_aronson,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,212,1,-1,-1,0,"2,500",0,"2,500",-,0,FALSE,FALSE
521,7575020052429258807,squeakmelusky,GO,-1,4,@squeakondrums,DYLAN,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,-12,116,31,-1,-1,0,0,0,0,-,0,FALSE,FALSE
522,7493406574925348880,vcvdog,GO,-1,11,@vcvdog,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,2,0,-1,-1,0,"5,000",0,"5,000",-,0,FALSE,FALSE
523,7582786315515740173,liannaartistry,GO,-1,3,@lili3600,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,9,89,235,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
524,7488155778486992897,urfavmanic,GO,-1,11,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,1,-1,-1,0,0,0,0,-,0,FALSE,FALSE
525,7595367345045028919,roze.thorne,GO,-1,2,@rozethorne.,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,43,68,,-1,,0,0,0,0,1x,0,FALSE,FALSE
526,7594347695071084558,samhandwich0,GO,-1,2,@colenotcoke,DYLAN,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,41,60,,-1,,0,0,0,0,1x,0,FALSE,FALSE
527,7359135730641534982,strongmamaof4,GO,-1,32,@strongmamaof4,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,43,6,-1,-1,0,500,0,500,-,0,FALSE,FALSE
528,7540363984634003470,brianapaine_,GO,-1,5,@bripaine_,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,561,-100%,NR,601,761,-1,-1,0,0,0,0,-,0,FALSE,FALSE
529,7501859248616341520,barrybee313,GO,-1,10,@detroitbarry,,0,0,1,0,0,0%,Y,1.00,1,15,14,0,,0,-100%,NR,249,90,-1,-1,0,0,0,0,-,0,FALSE,FALSE
530,7359137538281406470,chrisart315,GO,-1,10,@chrisart315,,0,0,0,3K,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,22,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
531,7497079059470549009,audracovey24,GO,-1,10,@itsaudrabitch,PAUL,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,399,-1,-1,0,0,0,0,-,0,FALSE,FALSE
532,7359137184366034949,fishingwithollie1,GO,-1,10,@fishingwithollie,,0,0,0,2K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,85,-1,-1,0,"1,000",0,"1,000",-,0,FALSE,FALSE
533,7508653795619160065,wadeclark16,GO,-1,10,@wadeclark16,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,8,-1,-1,0,"5,000",0,"5,000",-,0,FALSE,FALSE
534,7446759717512347649,officialshawtyv,GO,-1,2,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,48,23,,-1,,0,0,0,0,1x,0,FALSE,FALSE
535,7589643751258177549,chefkev4real,GO,-1,2,@chefkevwins5032,DYLAN,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,29,14,,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
536,7513363198867914753,queenofhearts0069_,GO,-1,9,@queenofhearts0069,,0,0,1,0,4,18%,Y,1.00,15,20,5,0,,0,-100%,NR,110,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
537,7359135264113065989,wmblakehenry_jivemnd,GO,-1,34,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,13,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
538,7514535922558369809,high_off_jazz,GO,-1,9,@dey3nvy.jazz,,0,0,1,0,0,0%,Y,1.00,2,15,13,0,,0,-100%,NR,10,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
539,7582754500964925454,itzz.mone6,GO,-1,3,,,0,0,2,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,9,11,4,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
540,7562312052468105229,jennygraceofficial,GO,-1,5,@jennygraceland_37731,DYLAN,0,0,2,4K,1,5%,Y,1.00,1,15,14,0,,0,-100%,NR,10,272,-1,-1,0,0,0,0,-,0,FALSE,FALSE
541,7558317816408129549,pistolsndlipgloss,GO,-1,5,@pistolsndlipgloss1,SHAVONNE,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,7,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
542,7559664387288645687,__daniellelashae,GO,-1,5,@itsdanielleleilani,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,3,26,-1,-1,0,0,0,0,-,0,FALSE,FALSE
543,7555712827848310798,elenore1950,GO,-1,5,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,1,98,-1,-1,0,0,0,0,-,0,FALSE,FALSE
544,7575714181307973645,wonderfulldai,GO,-1,4,,,0,0,0,0,0,0%,Y,1.00,2,15,13,0,,0,-100%,-10,1,96,-1,-1,0,0,0,0,-,0,FALSE,FALSE
545,7593228086796206135,thesaltypickle7,GO,-1,2,,BRYTON,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,1,-100%,40,2,,-1,,0,0,0,0,1x,0,FALSE,FALSE
546,7597569248646643725,prazahbostic8,GO,-1,2,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,49,1,,-1,,0,0,0,0,1x,0,FALSE,FALSE
547,7558262888209661966,billiejean_406,GO,-1,5,@billiejean01451,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,477,-1,-1,0,0,0,0,-,0,FALSE,FALSE
548,7572471684901519373,thisjusdank,GO,-1,4,@audank09,,0,0,0,1K,0,0%,Y,1.00,0,15,15,0,,0,N,-19,0,"5,522",-1,-1,0,0,0,0,-,0,FALSE,FALSE
549,7574219571838763063,flyonpluto,GO,-1,4,@herrawass,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,-14,0,976,-1,-1,0,0,0,0,-,0,FALSE,FALSE
550,7564200409796165687,britxfish,GO,-1,5,@bfishy.13,,0,0,0,1K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,528,-1,-1,0,0,0,0,-,0,FALSE,FALSE
551,7559678405223071758,naomisalinas0604,GO,-1,5,@rome3062,,0,0,0,2K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,"15,974",-1,-1,0,"1,000",0,0,-,0,FALSE,FALSE
552,7564200331450695735,leenysfinds,GO,-1,5,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,"1,003",-1,-1,0,0,0,0,-,0,FALSE,FALSE
553,7578673000590065677,beachblondemama,GO,-1,3,@bleachblondemomma,SVEN,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,2,-100%,-2,2,976,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
554,7393147089703747600,wow_mschez,GO,-1,3,@ms_chez,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,N,10,0,354,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
555,7584171455915769911,skibudz67,GO,-1,3,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,N,12,0,330,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
556,7567540304304455735,kat24516,GO,-1,4,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,298,-1,-1,0,0,0,0,-,0,FALSE,FALSE
557,7534965598565089335,chelseaabrahamson85,GO,-1,3,@chelseaabrahamson85,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,N,14,0,120,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
558,7564169591367417911,wilsonthegood,GO,-1,5,@wilsongood936499,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,22,-1,-1,0,0,0,0,-,0,FALSE,FALSE
559,7568663479326883895,cheifkaito,GO,-1,4,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,14,-1,-1,0,0,0,0,-,0,FALSE,FALSE
560,7573806306994274359,dubocsisters,GO,-1,4,@dubocfamily,DYLAN,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,-16,0,7,-1,-1,0,0,0,0,-,0,FALSE,FALSE
561,7574199035477835789,therealkashmonroe,GO,-1,4,@therealkashmonroe,,0,0,14,0,0,0%,Y,1.00,2,15,13,0,,0,N,-15,0,6,-1,-1,0,0,0,0,-,0,FALSE,FALSE
562,7564457242947305527,regalejb,GO,-1,5,@regale0537,,0,0,0,3K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,2,-1,-1,0,0,0,0,-,0,FALSE,FALSE
563,7568297768498806839,sirenofthewest,GO,-1,4,@sirenofthewest,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,1,-1,-1,0,0,0,0,-,0,FALSE,FALSE
564,7538877747918028813,luvmh.j,GO,-1,7,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,389,368,-1,-1,0,0,0,0,-,0,FALSE,FALSE
565,7452915501849772048,hannahcardenn,GO,-1,7,@hannahcarden,,0,0,0,0,0,0%,Y,1.00,1,15,14,0,,0,-100%,NR,70,7,-1,-1,0,0,0,0,-,0,FALSE,FALSE
566,7535624623631712270,sarah_taylor06,GO,-1,7,@sarahtaylor22,,0,0,0,9K,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,55,"15,383",-1,-1,0,"8,000",0,0,-,0,FALSE,FALSE
567,7556407679573573645,itslorenamedina,GO,-1,5,@lorenamedina1792,,0,0,0,1K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,24,-1,-1,0,0,0,0,-,0,FALSE,FALSE
568,7540420286894653495,pe4vy,GO,-1,7,@pe4vy,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,20,37,-1,-1,0,0,0,0,-,0,FALSE,FALSE
569,7482985251933831185,rayyrollee,GO,-1,5,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,44,-1,-1,0,0,0,0,-,0,FALSE,FALSE
570,7363458991315501072,tx_clarebear,GO,-1,7,@tx_clarebear,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,283,-1,-1,0,0,0,0,-,0,FALSE,FALSE
571,7540210189027295287,iluv_pitabread,GO,-1,7,@kaytlin_blair_17767,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,99,-1,-1,0,"1,000",0,0,-,0,FALSE,FALSE
572,7539213472236683319,pglassman68,GO,-1,7,@griznation68,,0,0,8,0,1,5%,Y,1.00,1,15,14,0,,0,N,NR,0,71,-1,-1,0,0,0,0,-,0,FALSE,FALSE
573,7543056721388879927,mariamcgill3,GO,-1,7,@mia_babydoll,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,2,-1,-1,0,0,0,0,-,0,FALSE,FALSE
574,7537126891673927735,baby.lange7777,GO,-1,7,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,3,-1,-1,0,0,0,0,-,0,FALSE,FALSE
575,7533812161387249678,alecohn,GO,-1,7,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,6,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
576,7558262880408354871,_orionsorbit,GO,-1,5,@raveinruins,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,"3,557",-1,-1,0,0,0,0,-,0,FALSE,FALSE
577,7552892121850658829,michaelcorrera,GO,-1,6,,SVEN,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,2,1,-1,-1,0,0,0,0,-,0,FALSE,FALSE
578,7359135033598377990,frenchiarmelle,GO,-1,37,@frenchiarmelle,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,"18,500",-1,-1,0,"1,500",0,"1,500",-,0,FALSE,FALSE
579,7359139157937127429,mrwhite820,GO,-1,24,,BRYTON,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,"4,827",-1,-1,0,0,0,0,-,0,FALSE,FALSE
580,7359135337295118341,rykerit,GO,-1,34,@miscellroseous_11825,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,382,-1,-1,0,0,0,0,-,0,FALSE,FALSE
581,7359135914154786821,lilnikk1,GO,-1,31,@bgcnicole,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,320,-1,-1,0,"3,500",0,"3,500",-,0,FALSE,FALSE
582,7359134779242971142,asmr_anah,GO,-1,41,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,315,-1,-1,0,0,0,0,-,0,FALSE,FALSE
583,7369789931272683537,missmeowbaby,GO,-1,22,,SIERRA,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,106,-1,-1,0,0,0,0,-,0,FALSE,FALSE
584,7359135087579004933,hotter_wallen_,GO,-1,36,@cbrueshoff,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,66,-1,-1,0,0,0,0,-,0,FALSE,FALSE
585,7359134594286813190,koryskitchen_2,GO,-1,45,@koryskitchen2,,0,0,0,1K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,11,-1,-1,0,0,0,0,-,0,FALSE,FALSE
586,7359139726131003398,real.estate.agent,GO,-1,23,@dianasellsnc,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,3,-1,-1,0,"6,750",0,"6,750",-,0,FALSE,FALSE
587,7591745233969299470,nothingsick,GO,-1,2,@adrianant1,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,N,36,0,,-1,,0,0,0,0,1x,0,FALSE,FALSE
588,7592397551714910221,cbrandy13,GO,-1,2,@brandy08531,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,N,38,0,,-1,,0,0,0,0,1x,0,FALSE,FALSE
589,7597163507775324215,samanthaleighce,GO,-1,2,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,-100%,47,1,,-1,,0,0,0,0,1x,0,FALSE,FALSE
590,7359137304226725893,levi_carrington_,GO,-1,2,@levi_carrington_,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,✦,0,N,43,0,,-1,,0,0,0,0,1x,0,FALSE,FALSE
591,7551917025526988813,laddanurv,GO,-1,6,@laddanurv.,SVEN,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,254,-1,-1,0,0,0,0,-,0,FALSE,FALSE
592,7359135416169103365,thelindabinda,GO,-1,33,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,"1,848",-100%,NR,"1,848",0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
593,7359138147982376965,kenziesworld2020,GO,-1,1,,,0,0,0,0,1,5%,Y,0.93,2,15,13,0,✦,0,#DIV/0!,62,,,,-1,0,"6,450",0,"6,450",1x,"6,450",FALSE,FALSE
688,7548512478117019662,cf_warrior.xoxo,GO,-1,6,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,40,2,-1,-1,0,0,0,0,-,0,FALSE,FALSE
689,7541895227787952141,iamlillyelle,GO,-1,7,,,0,0,0,0,0,0%,Y,1.00,0,15,15,0,,0,-100%,NR,111,"1,445",-1,-1,0,0,0,0,-,0,FALSE,FALSE
667,7602754318403584014,p0921188,GO,-1,1,@p066314,,0,0,6,0,1,5%,Y,0.89,2,15,13,0,✦,0,#DIV/0!,63,,,,,0,0,0,0,1x,0,FALSE,FALSE
665,7496706793574481936,carlaaglamss,GO,-1,1,@carlaaglamss,,0,0,0,0,0,0%,Y,0.86,0,15,15,0,✦,0,#DIV/0!,64,,,,,0,0,0,0,1x,0,FALSE,FALSE
664,7605754865872060430,_alexismaria,GO,-1,1,@alexismaria.420,,0,0,4,0,5,23%,Y,0.61,8,15,7,0,✦,0,#DIV/0!,71,,,,,0,0,0,0,1x,0,FALSE,FALSE
665,7607605520383393806,itzdes2024,GO,-1,1,,,0,0,0,0,0,0%,Y,0.43,0,15,15,0,✦,0,#DIV/0!,76,,,,,0,0,0,0,1x,0,FALSE,FALSE
667,7608209915718582285,barn.to.bedtime,GO,-1,1,,,0,0,2,0,0,0%,Y,0.39,0,15,15,0,✦,0,#DIV/0!,77,,,,,0,0,0,0,1x,0,FALSE,FALSE
660,7608318906436075533,alwysovrr,GO,-1,1,,,0,0,0,0,0,0%,Y,0.36,0,15,15,0,✦,0,#DIV/0!,78,,,,,0,0,0,0,1x,0,FALSE,FALSE
659,7610186902892855310,kaitoosimple,GO,-1,1,,,0,0,0,0,0,0%,Y,0.18,0,15,15,0,✦,0,#DIV/0!,83,,,,,0,0,0,0,1x,0,FALSE,FALSE
604,7558154520338087949,blazequeen420_,GO,-1,5,@lunanovalovee,,0,0,0,0,0,0%,N,1.00,1,15,14,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
422,7542677448308244535,tatyanadvoce,GO,-1,7,@tatyanadvoce_33678,,0,0,0,0,0,0%,Y,1.00,0,15,15,5,,5,N,NR,0,0,-1,-1,0,"1,000",0,0,-,0,FALSE,FALSE
384,7505500794389692432,digitallizardmama,GO,-1,10,@digitallizardmama.,,0,0,1,0,0,0%,Y,1.00,0,15,15,36,,36,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
671,7506768163925721104,onthatsince94,GO,-1,10,@onthatsince94,,0,0,1,0,2,9%,N,1.00,4,15,11,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
627,7496160474296483841,thejackschittt,GO,-1,11,@randomgamingguy,LEVI,0,0,,0,,0%,Y,1.00,0,15,15,0,,"7,718",-100%,NR,"7,792",110,3,3,9,0,0,0,-,0,FALSE,FALSE
607,7581199131105017869,kuluxka,GO,-1,3,@kuluxka.,ASHLEY,0,0,0,0,0,0%,N,1.00,0,15,15,0,✦,0,N,4,0,0,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
608,7408815219029508113,gtrose,GO,-1,3,@gtrose_,,0,0,0,0,0,0%,N,1.00,0,15,15,0,✦,0,N,11,0,0,-1,-1,0,0,0,0,1x,0,FALSE,FALSE
609,7568983817575415863,jackmcars12,GO,-1,4,@jackmcars12,DYLAN,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
